instance,lb,ub,gap,status_ref,known_opt,found_obj,correct,time_sec,timed_out
N1C1W4_O.txt,34,34,0,Solved,34,34,True,0.1298,False
N1C1W4_P.txt,38,38,0,Solved,38,38,True,0.1233,False
N1C1W4_Q.txt,34,34,0,Solved,34,34,True,0.1305,False
N1C1W4_R.txt,38,38,0,Solved,38,38,True,0.1328,False
N1C1W4_S.txt,36,36,0,Solved,36,36,True,0.1287,False
N1C1W4_T.txt,42,42,0,Solved,42,42,True,0.1285,False
N1C2W1_A.txt,21,21,0,Solved,21,21,True,0.1365,False
N1C2W1_B.txt,26,26,0,Solved,26,26,True,0.1296,False
N1C2W1_C.txt,23,23,0,Solved,23,23,True,5.5994,False
N1C2W1_D.txt,21,21,0,Solved,21,21,True,0.1652,False
N1C2W1_E.txt,17,17,0,Solved,17,17,True,0.1356,False
N1C2W1_F.txt,22,22,0,Solved,22,22,True,0.1311,False
N1C2W1_G.txt,21,21,0,Solved,21,21,True,0.2052,False
N1C2W1_H.txt,23,23,0,Solved,23,23,True,0.1419,False
N1C2W1_I.txt,27,27,0,Solved,27,27,True,0.1329,False
N1C2W1_J.txt,27,27,0,Solved,27,27,True,0.1308,False
N1C2W1_K.txt,24,24,0,Solved,24,24,True,0.1338,False
N1C2W1_L.txt,25,25,0,Solved,25,25,True,0.2071,False
N1C2W1_M.txt,26,26,0,Solved,26,26,True,0.1335,False
N1C2W1_N.txt,21,21,0,Solved,21,21,True,0.2321,False
N1C2W1_O.txt,15,15,0,Solved,15,15,True,0.1286,False
N1C2W1_P.txt,21,21,0,Solved,21,21,True,0.1351,False
N1C2W1_Q.txt,24,24,0,Solved,24,24,True,0.1355,False
N1C2W1_R.txt,23,23,0,Solved,23,23,True,0.1393,False
N1C2W1_S.txt,22,22,0,Solved,22,22,True,0.1263,False
N1C2W1_T.txt,22,22,0,Solved,22,22,True,0.1411,False
N1C2W2_A.txt,24,24,0,Solved,24,24,True,0.1317,False
N1C2W2_B.txt,27,27,0,Solved,27,27,True,0.1383,False
N1C2W2_C.txt,29,29,0,Solved,29,29,True,0.1377,False
N1C2W2_D.txt,24,24,0,Solved,24,24,True,0.1393,False
N1C2W2_E.txt,33,33,0,Solved,33,33,True,0.1282,False
N1C2W2_F.txt,26,26,0,Solved,26,26,True,0.1741,False
N1C2W2_G.txt,29,29,0,Solved,29,29,True,0.1312,False
N1C2W2_H.txt,23,23,0,Solved,23,23,True,0.1312,False
N1C2W2_I.txt,25,25,0,Solved,25,25,True,0.124,False
N1C2W2_J.txt,25,25,0,Solved,25,25,True,0.1317,False
N1C2W2_K.txt,29,29,0,Solved,29,29,True,0.1277,False
N1C2W2_L.txt,30,30,0,Solved,30,30,True,0.1412,False
N1C2W2_M.txt,30,30,0,Solved,30,30,True,0.1379,False
N1C2W2_N.txt,26,26,0,Solved,26,26,True,0.1379,False
N1C2W2_O.txt,29,29,0,Solved,29,29,True,0.1346,False
N1C2W2_P.txt,23,23,0,Solved,23,23,True,0.1376,False
N1C2W2_Q.txt,30,30,0,Solved,30,30,True,0.1312,False
N1C2W2_R.txt,25,25,0,Solved,25,25,True,0.1369,False
N1C2W2_S.txt,24,24,0,Solved,24,24,True,0.1317,False
N1C2W2_T.txt,26,26,0,Solved,26,26,True,0.1257,False
N1C2W4_A.txt,29,29,0,Solved,29,29,True,0.1351,False
N1C2W4_B.txt,32,32,0,Solved,32,32,True,0.2217,False
N1C2W4_C.txt,30,30,0,Solved,30,30,True,0.1322,False
N1C2W4_D.txt,28,28,0,Solved,28,28,True,0.1299,False
N1C2W4_E.txt,30,30,0,Solved,30,30,True,0.1284,False
N1C2W4_F.txt,32,32,0,Solved,32,32,True,0.131,False
N1C2W4_G.txt,30,30,0,Solved,30,30,True,0.1409,False
N1C2W4_H.txt,30,30,0,Solved,30,30,True,0.1405,False
N1C2W4_I.txt,35,35,0,Solved,35,35,True,0.1328,False
N1C2W4_J.txt,30,30,0,Solved,30,30,True,0.1367,False
N1C2W4_K.txt,32,32,0,Solved,32,32,True,0.1307,False
N1C2W4_L.txt,31,31,0,Solved,31,,,120.087,True
N1C2W4_M.txt,31,31,0,Solved,31,31,True,0.1696,False
N1C2W4_N.txt,32,32,0,Solved,32,32,True,0.137,False
N1C2W4_O.txt,30,30,0,Solved,30,30,True,0.1374,False
N1C2W4_P.txt,28,28,0,Solved,28,28,True,0.126,False
N1C2W4_Q.txt,33,33,0,Solved,33,33,True,0.1303,False
N1C2W4_R.txt,35,35,0,Solved,35,35,True,0.1279,False
N1C2W4_S.txt,38,38,0,Solved,38,38,True,0.1269,False
N1C2W4_T.txt,29,29,0,Solved,29,,,120.0806,True
N1C3W1_A.txt,16,16,0,Solved,16,16,True,0.1343,False
N1C3W1_B.txt,16,16,0,Solved,16,16,True,0.1343,False
N1C3W1_C.txt,17,17,0,Solved,17,17,True,0.1356,False
N1C3W1_D.txt,19,19,0,Solved,19,19,True,0.1379,False
N1C3W1_E.txt,16,16,0,Solved,16,16,True,0.1333,False
N1C3W1_F.txt,20,20,0,Solved,20,20,True,0.1342,False
N1C3W1_G.txt,15,15,0,Solved,15,15,True,0.132,False
N1C3W1_H.txt,19,19,0,Solved,19,19,True,0.1397,False
N1C3W1_I.txt,17,17,0,Solved,17,17,True,0.1297,False
N1C3W1_J.txt,16,16,0,Solved,16,16,True,0.1239,False
N1C3W1_K.txt,17,17,0,Solved,17,17,True,0.1281,False
N1C3W1_L.txt,17,17,0,Solved,17,17,True,0.1356,False
N1C3W1_M.txt,17,17,0,Solved,17,17,True,0.1287,False
N1C3W1_N.txt,20,20,0,Solved,20,20,True,0.1361,False
N1C3W1_O.txt,16,16,0,Solved,16,16,True,0.1336,False
N1C3W1_P.txt,19,19,0,Solved,19,19,True,0.1249,False
N1C3W1_Q.txt,20,20,0,Solved,20,20,True,0.1295,False
N1C3W1_R.txt,21,21,0,Solved,21,21,True,36.0017,False
N1C3W1_S.txt,16,16,0,Solved,16,16,True,0.1649,False
N1C3W1_T.txt,18,18,0,Solved,18,18,True,0.136,False
N1C3W2_A.txt,19,19,0,Solved,19,19,True,0.1285,False
N1C3W2_B.txt,20,20,0,Solved,20,20,True,0.1349,False
N1C3W2_C.txt,22,22,0,Solved,22,22,True,0.1408,False
N1C3W2_D.txt,20,20,0,Solved,20,20,True,0.136,False
N1C3W2_E.txt,21,21,0,Solved,21,21,True,0.1247,False
N1C3W2_F.txt,23,23,0,Solved,23,,,120.0889,True
N1C3W2_G.txt,23,23,0,Solved,23,23,True,0.2289,False
N1C3W2_H.txt,23,23,0,Solved,23,23,True,11.417,False
N1C3W2_I.txt,19,19,0,Solved,19,19,True,0.1663,False
N1C3W2_J.txt,22,22,0,Solved,22,22,True,0.221,False
N1C3W2_K.txt,21,21,0,Solved,21,21,True,0.135,False
N1C3W2_L.txt,21,21,0,Solved,21,21,True,0.1352,False
N1C3W2_M.txt,21,21,0,Solved,21,21,True,0.1367,False
N1C3W2_N.txt,22,22,0,Solved,22,22,True,0.1279,False
N1C3W2_O.txt,21,21,0,Solved,21,21,True,0.1365,False
N1C3W2_P.txt,18,18,0,Solved,18,18,True,0.13,False
N1C3W2_Q.txt,19,19,0,Solved,19,19,True,0.1422,False
N1C3W2_R.txt,19,19,0,Solved,19,19,True,0.1257,False
N1C3W2_S.txt,21,21,0,Solved,21,21,True,0.1368,False
N1C3W2_T.txt,22,22,0,Solved,22,22,True,0.927,False
N1C3W4_A.txt,21,21,0,Solved,21,21,True,0.1678,False
N1C3W4_B.txt,22,22,0,Solved,22,22,True,0.1365,False
N1C3W4_C.txt,24,24,0,Solved,24,24,True,0.1361,False
N1C3W4_D.txt,21,21,0,Solved,21,21,True,0.134,False
N1C3W4_E.txt,23,23,0,Solved,23,23,True,0.5429,False
N1C3W4_F.txt,21,21,0,Solved,21,21,True,0.356,False
N1C3W4_G.txt,23,23,0,Solved,23,23,True,0.1311,False
N1C3W4_H.txt,23,23,0,Solved,23,23,True,0.1303,False
N1C3W4_I.txt,23,23,0,Solved,23,23,True,31.3007,False
N1C3W4_J.txt,22,22,0,Solved,22,22,True,0.1709,False
N1C3W4_K.txt,24,24,0,Solved,24,24,True,0.2457,False
N1C3W4_L.txt,20,20,0,Solved,20,20,True,0.7293,False
N1C3W4_M.txt,21,21,0,Solved,21,21,True,0.1619,False
N1C3W4_N.txt,21,21,0,Solved,21,21,True,0.1282,False
N1C3W4_O.txt,22,22,0,Solved,22,22,True,0.133,False
N1C3W4_P.txt,25,25,0,Solved,25,25,True,0.1337,False
N1C3W4_Q.txt,25,25,0,Solved,25,25,True,0.137,False
N1C3W4_R.txt,22,22,0,Solved,22,22,True,0.1372,False
N1C3W4_S.txt,22,22,0,Solved,22,22,True,0.1333,False
N1C3W4_T.txt,24,24,0,Solved,24,24,True,0.1317,False
N2C1W1_A.txt,48,48,0,Solved,48,,,120.1379,True
N2C1W1_B.txt,49,49,0,Solved,49,,,120.1623,True
N2C1W1_C.txt,46,46,0,Solved,46,46,True,0.2409,False
N2C1W1_D.txt,50,50,0,Solved,50,,,120.1789,True
N2C1W1_E.txt,58,58,0,Solved,58,58,True,0.4899,False
N2C1W1_F.txt,50,50,0,Solved,50,,,120.1393,True
N2C1W1_G.txt,60,60,0,Solved,60,,,120.1429,True
N2C1W1_H.txt,52,52,0,Solved,52,52,True,0.2939,False
N2C1W1_I.txt,62,62,0,Solved,62,62,True,0.2346,False
N2C1W1_J.txt,59,59,0,Solved,59,59,True,0.2409,False
N2C1W1_K.txt,55,55,0,Solved,55,55,True,0.2384,False
N2C1W1_L.txt,55,55,0,Solved,55,55,True,0.2425,False
N2C1W1_M.txt,46,46,0,Solved,46,46,True,0.2393,False
N2C1W1_N.txt,48,48,0,Solved,48,48,True,0.2451,False
N2C1W1_O.txt,48,48,0,Solved,48,48,True,0.2433,False
